Delimiter detection failed. Try to enable custom delimiters and adjust the delimiter options as per your data.,分隔符检测失败。请启用自定义分隔符并根据数据调整分隔符选项,
Delimiter must be a single character,分隔符必须为单个字符,
Delivery Status,交货状态,
Delivery Status Notification Type,送达状态通知类型,
Deny,拒绝,
Department,部门,
Dependencies,依赖关系,
Dependencies & Licenses,依赖项与许可证,
Depends On,取决于,
Descendants Of,后裔,
Descendants Of (inclusive),子节点(含本节点),
Description,描述,
Description to inform the user about any action that is going to be performed,用于向用户说明即将执行的操作的描述,
Designation,职位,
Desk,桌面,
Desk Access,工作台访问权限,
Desk Settings,工作台设置,
Desk Theme,工作台主题,
Desk User,桌面用户,
Desktop,桌面,
Desktop Icon,桌面图标,
Desktop Layout,桌面布局,
Desktop Settings,桌面设置,
Details,详情,
Detect CSV type,检测CSV类型,
Did not add,没有添加,
Did not remove,没有删除,
Diff,差异,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.",该文件可以存在于不同的“状态”。如“打开”、“待批准”等。,
Digits,数字,
Directory Server,目录服务器,
Disable Auto Refresh,禁用自动刷新,
Disable Automatic Recency Filters,禁用自动时效性过滤器,
Disable Change Log Notification,禁用变更日志通知,
Disable Comment Count,禁用评论计数,
Disable Count,禁用计数,
Disable Document Sharing,禁用文档共享,
Disable Product Suggestion,禁用产品建议,
Disable Report,禁用报表,
Disable SMTP server authentication,禁用SMTP服务器身份验证,
Disable Scrolling,禁用滚动,
Disable Sidebar Stats,禁用侧边栏统计,
Disable Signup for your site,你的站点禁止注册,
Disable Standard Email Footer,禁用标准邮件页脚,
Disable System Update Notification,禁用系统更新通知,
Disable Username/Password Login,禁用用户名/密码登录,
Disable signups,禁用注册,
Disabled,已禁用,
Disabled Auto Reply,禁用自动回复,
Discard,丢弃,
Discard {0},放弃 {0},
Discard?,确认放弃？,
Discarded,已放弃,
Disclaimer: These indexes are suggested based on data and queries performed during this recording. These suggestions may or may not help.,免责声明：这些索引建议基于录制期间的数据和查询，可能对性能提升有帮助，也可能没有帮助,
Discussion Reply,讨论回复,
Discussion Topic,讨论主题,
Dismiss,忽略,
Display,显示,
Display Depends On,显示条件,
Display Depends On (JS),显示条件（JavaScript）,
Divider,分隔线,
Do Not Create New User,不创建新用户,
Do not create new user if user with email does not exist in the system,如果系统中不存在该邮箱用户则不创建新用户,
Do not edit headers which are preset in the template,不要编辑模板中预设的标题,
Do not warn me again about {0},不再就{0}向我发出警告,
Do you still want to proceed?,您仍然要继续吗？,
Do you want to cancel all linked documents?,取消所有关联的单据？,
Doc Event,文档事件,
Doc Events,文档事件,
Doc Status,文档状态,
DocField,文档字段,
DocPerm,单据权限,
DocShare,单据分享,
"DocStatus of the following states have changed:<br><strong>{0}</strong><br>
				Do you want to update the docstatus of existing documents in those states?<br>
				This does not undo any effect bought in by the document's existing docstatus.
				","以下状态的文档状态已更改：<br><strong>{0}</strong><br>
				您想更新这些状态下现有文档的 docstatus 吗？<br>
				这不会消除文档现有 docstatus 所带来的任何影响。
				",
DocType,文档类型,
DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,字段 <b>{1}</b> 指定的DocType <b>{0}</b> 必须至少包含一个链接字段,
DocType Action,单据操作,
DocType Event,文档类型事件,
DocType Layout,单据类型屏幕布局,
DocType Layout Field,单据类型屏幕布局字段,
DocType Link,单据链接,
DocType Missing,缺少文档类型,
DocType State,单据类型状态,
DocType View,文档类型视图,
DocType can not be merged,单据类型不能合并,
DocType can only be renamed by Administrator,只能由管理员修改单据类型名称,
DocType is a Table / Form in the application.,单据类型在应用中里是一个表/表单。,
DocType must be Submittable for the selected Doc Event,DocType必须为所选Doc事件提交,
DocType must have atleast one field,文档类型必须至少包含一个字段,
DocType not supported by Log Settings.,日志设置不支持该文档类型,
DocType on which this Workflow is applicable.,该工作流适用的文档类型。,
DocType required,需指定文档类型,
DocType {0} does not exist.,文档类型 {0} 不存在,
DocType {} not found,未找到文档类型 {},
DocType's name should not start or end with whitespace,文档类型名称首尾不可包含空格,
"DocTypes cannot be modified, please use {0} instead",文档类型不可修改，请使用 {0},
Doctype,文档类型,
Doctype name is limited to {0} characters ({1}),文档类型名称长度限制为 {0} 字符（当前：{1}）,
Doctype required,Doctype需要,
Document,文档,
Document Actions,文档操作,
Document Follow,关注单据,
Document Follow Notification,单据关注通知,
Document Link,文档链接,
Document Linking,文档链接,
Document Links,文档链接,
Document Links Row #{0}: Could not find field {1} in {2} DocType,文档链接第 #{0} 行：在 {2} 文档类型中未找到字段 {1},
Document Links Row #{0}: Invalid doctype or fieldname.,文档链接第 #{0} 行：无效的文档类型或字段名,
Document Links Row #{0}: Parent DocType is mandatory for internal links,文档链接第 #{0} 行：内部链接必须指定父文档类型,
Document Links Row #{0}: Table Fieldname is mandatory for internal links,文档链接第 #{0} 行：内部链接必须指定表字段名,
Document Name,单据编号,
Document Name must not be empty,文档名称不能为空,
Document Naming Rule,单据编号规则,
Document Naming Rule Condition,单据编号规则条件,
Document Naming Settings,单据编号模板设置,
Document Queued,单据排队,
Document Restoration Summary,文档恢复摘要,
Document Restored,单据恢复,
Document Saved,文档已保存,
Document Share,文档共享,
Document Share Key,单据分享码,
Document Share Key Expiry (in Days),文档共享密钥有效期（天）,
Document Share Report,单据分享报表,
Document States,文档状态,
Document Status,单据状态,
Document Tag,文档标签,
Document Title,文档标题,
Document Type,单据类型,
Document Type and Function are required to create a number card,创建数字卡片需指定文档类型和功能,
Document Type is not importable,凭证类型不可导入,
Document Type is not submittable,单据类型不可提交,
Document Type to Track,待跟踪的文档类型,
Document Type {0} has been repeated.,文档类型 {0} 已重复,
Document Types,文档类型,
Document Types (Select Permissions Only),文档类型（仅选择权限）,
Document Types and Permissions,文档类型及权限,
Document Unlocked,文档已解锁,
Document cannot be used as a filter value,文档不能用作筛选值,
Document follow is not enabled for this user.,该用户未启用文档关注功能,
Document has been cancelled,文档已取消,
Document has been submitted,文档已提交,
Document is in draft state,文档处于草稿状态,
Document is only editable by users with role,只有具有角色的用户才能编辑文档,
Document not Relinked,文档未重新链接,
Document renamed from {0} to {1},已将单据编号(名称){0} 变更为 {1},
Document renaming from {0} to {1} has been queued,文档重命名（从 {0} 到 {1}）已加入队列,
Document type is required to create a dashboard chart,创建数据面板图表需要单据类型,
Document {0} Already Restored,文档 {0} 已恢复,
Document {0} has been set to state {1} by {2},单据{0}已被{2}设置为状态{1},
Documentation,文档,
Documentation Link,文档链接,
Documentation URL,文档URL,
Documents,单据,
Documents restored successfully,文档恢复成功,
Documents that failed to restore,恢复失败的文档,
Documents that were already restored,已恢复的文档,
Domain,行业,
Domain Name,域名,
Domain Settings,行业设置,
Domains HTML,域名HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field",请勿对HTML标签（如&lt;script&gt;）或字符（如&lt;或&gt;）进行HTML编码，这些可能是本字段特意使用的,
Don't Import,不导入,
Don't Override Status,不覆盖状态,
Don't Send Emails,不发送邮件,
"Don't encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field",请勿对HTML标签（如&lt;script&gt;）或字符（如&lt;或&gt;）进行编码，这些可能是本字段特意使用的,
Don't have an account?,没有账户？,
Done,完成,
Donut,环形图,
Double click to edit label,双击修改标签,
Download,下载,
Download Backups,下载备份,
Download Data,下载数据,
Download Files Backup,下载文件备份,
Download Link,下载链接,
Download PDF,下载PDF,
Download Report,下载报表,
Download Template,下载模板,
Download Your Data,下载您的数据,
Download as CSV,下载为CSV,
Download vCard,下载vCard,
Download vCards,下载vCards,
Dr,借,r
Draft,草稿,
Drag,拖动,
Drag & Drop a section here from another tab,从另一个页签拖拽一个分区(段)到这里,
Drag and drop files here or upload from,拖入文件或者从下方上传,
Drag columns to set order. Column width is set in percentage. The total width should not be more than 100. Columns marked in red will be removed.,拖动列以排序。列宽按百分比设置，总宽度不得超过100%。红色标记的列将被删除,
Drag elements from the sidebar to add. Drag them back to trash.,通过从左边栏拖拽字段添加，拖拽到垃圾桶删除,
Drag to add state,拖拽添加状态,
Drop files here,拖拽文件到这儿,
Dropdowns,下拉列表,
Due Date,到期日期,
Due Date Based On,到期日期基于,
Duplicate,复制,
Duplicate Entry,重复录入,
Duplicate Filter Name,过滤条件名称重复,
Duplicate Name,名称重复,
Duplicate current row,复制当前行,
Duplicate field,复制字段,
Duplicate row,重复行,
Duplicate rows,重复行,
Duplicate {0} rows,重复 {0} 行,
Duration,时长(分）,
Dynamic,动态,
Dynamic Filters,动态过滤器,
Dynamic Filters JSON,动态过滤器JSON,
Dynamic Filters Section,动态过滤器区段,
